-0.0045225,0.0547545
-0.0042825,0.0547406
-0.0040425,0.0547195
-0.0038025,0.0547195
-0.0035625,0.0547197
-0.0033225,0.0547095
-0.0030825,0.0546884
-0.0028425,0.0546904
-0.0026025,0.0546364
-0.0023625,0.0546055
-0.0021225,0.0545481
-0.0018825,0.05445
-0.0016425,0.0543477
-0.0014025,0.0543115
-0.0011625,0.054162
-0.0009225,0.0540156
-0.0006897,0.0538875
-0.0008008,0.0541835
-0.0004425,0.0538722
-0.0002025,0.0536512
0.0000375,0.0533953
0.0002775,0.053127
0.0005175,0.0528643
0.0007575,0.0525428
0.0010262,0.0521532
0.0012375,0.0518499
0.0014775,0.0514258
0.0017175,0.0509927
0.0019575,0.0505979
0.0021975,0.050219
0.0024375,0.0495861
0.0026775,0.0491158
0.0029175,0.0486869
0.0031575,0.0484101
0.0033975,0.0478463
0.0036375,0.0472672
0.0038775,0.0466362
0.0041175,0.0460343
0.0043575,0.0453864
0.0044385,0.0451646
0.0045246,0.0452975
0.0045975,0.0450981
0.0047112,0.0447658
0.0048877,0.0450893
0.0050201,0.0448287
0.0050844,0.0448987
0.0052279,0.0446139
