-0.0045023,0.0546886
-0.0042825,0.0546724
-0.0040425,0.0546656
-0.0038025,0.0546503
-0.0035625,0.054637
-0.0033225,0.0546213
-0.0030825,0.0545991
-0.0028425,0.0545725
-0.0026025,0.0545768
-0.0023626,0.0545151
-0.0023903,0.0549018
-0.0021216,0.054747
-0.0018825,0.0546862
-0.0016425,0.0545038
-0.0014025,0.0543776
-0.0011625,0.054277
-0.0009225,0.0541205
-0.0006825,0.0539516
-0.0004425,0.0537556
-0.0002025,0.0535259
0.0000375,0.0532937
0.0002775,0.0530391
0.0005175,0.0527513
0.0007575,0.0524559
0.0009975,0.0520994
0.0012375,0.0517797
0.0014775,0.0513467
0.0017175,0.0509278
0.0019575,0.0505829
0.0021975,0.0501644
0.0024375,0.0497111
0.0026775,0.0492402
0.0029175,0.0487424
0.0031575,0.0481777
0.0033975,0.0477099
0.0036375,0.0471619
0.0038775,0.0465191
0.0041175,0.0459769
0.0043575,0.0454432
0.0045975,0.044923
0.0048375,0.0443476
0.0050775,0.0437107
0.0052513,0.0433017
