-0.0046625,0.0549862
-0.0045625,0.0549863
-0.0044625,0.0549861
-0.0043625,0.0549867
-0.0042625,0.0549830
-0.0041625,0.0549792
-0.0040625,0.0549811
-0.0039625,0.0549808
-0.0038625,0.0549793
-0.0037625,0.0549779
-0.0036625,0.0549762
-0.0035625,0.0549757
-0.0034625,0.0549762
-0.0033625,0.0549683
-0.0032625,0.0549527
-0.0031625,0.0549428
-0.0030625,0.0549205
-0.0029625,0.0548922
-0.0028625,0.0548356
-0.0027625,0.0547531
-0.0026625,0.0546898
-0.0025625,0.0546281
-0.0024625,0.0545481
-0.0023625,0.0544453
-0.0022625,0.0543338
-0.0021625,0.0542203
-0.0020625,0.0540595
-0.0019625,0.0539108
-0.0018625,0.0537533
-0.0017625,0.0535453
-0.0016625,0.0533310
-0.0015625,0.0531004
-0.0014625,0.0528729
-0.0013625,0.0526258
-0.0012625,0.0523134
-0.0011625,0.0519716
-0.0010625,0.0516049
-0.0009625,0.0512176
-0.0008625,0.0508105
-0.0007625,0.0503417
-0.0006625,0.0498178
-0.0005290,0.0487201
-0.0006108,0.0494488
-0.0005654,0.0491254
-0.0005019,0.0483453
-0.0004717,0.0478887
-0.0004598,0.0474510
-0.0004539,0.0470323
-0.0004511,0.0466231
