-0.0045625,0.0549863
-0.0044625,0.0549862
-0.0043625,0.0549865
-0.0042625,0.0549828
-0.0041625,0.0549793
-0.0040625,0.0549816
-0.0039625,0.0549795
-0.0038625,0.0549750
-0.0037625,0.0549662
-0.0036625,0.0549567
-0.0035625,0.0549522
-0.0034625,0.0548980
-0.0033625,0.0548200
-0.0032625,0.0547437
-0.0031625,0.0546601
-0.0030625,0.0545332
-0.0029625,0.0543951
-0.0028625,0.0542978
-0.0027625,0.0541041
-0.0026625,0.0539333
-0.0025625,0.0536880
-0.0024625,0.0533894
-0.0023625,0.0531892
-0.0022625,0.0528252
-0.0021625,0.0525056
-0.0020625,0.0521055
-0.0019625,0.0516894
-0.0018625,0.0511990
-0.0017625,0.0506946
-0.0016625,0.0501842
-0.0015625,0.0495823
-0.0014625,0.0489261
-0.0013625,0.0481713
-0.0012625,0.0472912
-0.0011625,0.0462411
-0.0010625,0.0450481
-0.0010148,0.0444988
-0.0009846,0.0440421
-0.0009605,0.0435854
-0.0009364,0.0432049
