x, y
-0.004703139269406393, 0.0057
-0.0046026826484018265, 0.005701506024096386
-0.004488527397260274, 0.005696987951807229
-0.004333276255707763, 0.0056954819277108435
-0.0042602168949771695, 0.005696987951807229
-0.004141495433789955, 0.005693975903614458
-0.004031906392694064, 0.005689457831325301
-0.003913184931506849, 0.00568644578313253
-0.0038218607305936076, 0.0056819277108433736
-0.003721404109589041, 0.005668373493975904
-0.003620947488584475, 0.005657831325301205
-0.0035204908675799088, 0.005648795180722891
-0.003442865296803653, 0.005635240963855422
-0.0033424086757990867, 0.005617168674698796
-0.003264783105022831, 0.005603614457831326
-0.0031825913242009138, 0.00558855421686747
-0.0031049657534246576, 0.00556144578313253
-0.0030410388127853883, 0.0055433734939759035
-0.002977111872146119, 0.005520783132530121
-0.0029086187214611876, 0.005493674698795181
-0.00284925799086758, 0.005471084337349398
-0.002794463470319635, 0.005443975903614458
-0.002748801369863014, 0.00542289156626506
-0.00267574200913242, 0.005400301204819278
-0.002611815068493151, 0.005364156626506024
-0.0025524543378995434, 0.005337048192771084
-0.0025022260273972604, 0.005311445783132531
-0.002442865296803653, 0.005297891566265061
-0.0024109018264840184, 0.005273795180722892
-0.0023835045662100457, 0.005243674698795181
-0.0023698059360730593, 0.005207530120481928
-0.0023150114155251144, 0.005237650602409639
-0.0022739155251141553, 0.005219578313253012
-0.0022419520547945207, 0.005203012048192771
-0.0022282534246575343, 0.005186445783132531
-0.0021962899543378996, 0.005186445783132531
-0.0021551940639269406, 0.005159337349397591
-0.0021277968036529683, 0.005136746987951807
-0.0020958333333333337, 0.005105120481927711
-0.0020821347031963473, 0.005082530120481928
-0.0020456050228310502, 0.005050903614457832
-0.0020090753424657536, 0.005025301204819277
-0.0019908105022831053, 0.004993674698795181
-0.0019497146118721462, 0.0049665662650602415
-0.001926883561643836, 0.004931927710843374
-0.0018538242009132422, 0.0049394578313253015
-0.0018309931506849315, 0.004915361445783133
-0.0017944634703196348, 0.004894277108433735
-0.0017625000000000002, 0.004870180722891566
-0.0017259703196347035, 0.004847590361445784
-0.0016848744292237445, 0.004823493975903615
-0.0016392123287671235, 0.004802409638554217
-0.001579851598173516, 0.004788855421686747
-0.0015615867579908678, 0.00475722891566265
-0.0015615867579908678, 0.00475722891566265
-0.0015067922374429224, 0.004746686746987952
-0.0014565639269406394, 0.004728614457831326
-0.0014154680365296803, 0.004718072289156627
-0.001342408675799087, 0.00471355421686747
-0.001301312785388128, 0.004696987951807229
