-0.00396458087367178,0.00168944099378882
-0.00366942148760331,0.00169875776397516
-0.00343329397874852,0.00169565217391304
-0.003185360094451,0.00168944099378882
-0.00306729634002361,0.00168012422360248
-0.00289020070838253,0.00163664596273292
-0.00285478158205431,0.00157453416149068
-0.0027012987012987,0.00149689440993789
-0.00267768595041322,0.00143788819875776
-0.00267768595041322,0.00135714285714286
-0.00263046044864227,0.00124844720496894
-0.00258323494687131,0.00111801242236025
-0.0024887839433294,0.000990683229813665
-0.00245336481700118,0.000934782608695652
-0.0024297520661157,0.000860248447204969
-0.00237072018890201,0.000801242236024845
-0.00228807556080283,0.00072360248447205
-0.00217001180637544,0.000670807453416149
-0.00201652892561983,0.000645962732919255
-0.0019456906729634,0.00056832298136646
-0.00186304604486423,0.000524844720496894
-0.00172136953955136,0.000453416149068323
-0.00150885478158205,0.00041304347826087
-0.00128453364817001,0.000397515527950311
-0.00101298701298701,0.000375776397515528
-0.000623376623376623,0.000369565217391304
-0.000328217237308146,0.000369565217391304
0.000167650531286895,0.000357142857142857
0.000675324675324675,0.000363354037267081
0.00101770956316411,0.000363354037267081
0.00144273907910272,0.000363354037267081
0.00182054309327037,0.000360248447204969
0.00204486422668241,0.000363354037267081
0.00248170011806375,0.000357142857142857
0.00289492325855962,0.000369565217391304
0.0034025974025974,0.000375776397515528
0.00379220779220779,0.000381987577639752
0.00424085005903188,0.000397515527950311
0.00468949232585596,0.000425465838509317
0.00506729634002361,0.00043167701863354
0.00542148760330579,0.00043167701863354
0.00579929161747344,0.000453416149068323
